scenario,scheduler,n,workers,split_depth,abp_capacity,chase_log_capacity,steal_attempt_budget,elapsed_seconds_median,elapsed_seconds_mean,elapsed_seconds_std,elapsed_seconds_min,elapsed_seconds_max,speedup_median,speedup_mean,speedup_std,speedup_min,speedup_max,tasks_per_second_median,tasks_per_second_mean,tasks_per_second_std,tasks_per_second_min,tasks_per_second_max,successful_steals_median,successful_steals_mean,successful_steals_std,successful_steals_min,successful_steals_max,failed_steal_attempts_median,failed_steal_attempts_mean,failed_steal_attempts_std,failed_steal_attempts_min,failed_steal_attempts_max,steal_aborts_median,steal_aborts_mean,steal_aborts_std,steal_aborts_min,steal_aborts_max,idle_seconds_median,idle_seconds_mean,idle_seconds_std,idle_seconds_min,idle_seconds_max,load_stddev_median,load_stddev_mean,load_stddev_std,load_stddev_min,load_stddev_max,load_range_median,load_range_mean,load_range_std,load_range_min,load_range_max,abp_overflows_median,abp_overflows_mean,abp_overflows_std,abp_overflows_min,abp_overflows_max,chase_lev_resizes_median,chase_lev_resizes_mean,chase_lev_resizes_std,chase_lev_resizes_min,chase_lev_resizes_max,inline_overflow_tasks_median,inline_overflow_tasks_mean,inline_overflow_tasks_std,inline_overflow_tasks_min,inline_overflow_tasks_max
chaselev_resize,chaselev,13,8,7,4096,1,0,0.153091,0.160821,0.015412733826287927,0.150803,0.178569,0.239328243,0.22915626366666667,0.020842249567342198,0.20518119,0.242959358,3209751.063093,3073329.5509983334,279525.85283928755,2751787.824314,3258449.765588,191.0,187.33333333333334,19.756855350316588,166,205,262.0,330.6666666666667,202.9096679148959,171,559,9.0,8.0,1.7320508075688772,6,9,2e-06,2e-06,1.0000000000000002e-06,1e-06,3e-06,6506.56359,7180.676796666667,1187.3211921103766,6483.852289,8551.614511,20543.0,21417.333333333332,3145.011976659761,18802,24907,0.0,0.0,0.0,0,0,40.0,39.666666666666664,0.5773502691896247,39,40,0.0,0.0,0.0,0,0
chaselev_resize,chaselev,13,8,7,4096,2,0,0.160416,0.15999266666666667,0.01827267822004573,0.141512,0.17805,0.22839991,0.23103003000000003,0.026663283275415003,0.205779275,0.258910905,3063185.717135,3098459.5756586664,357594.65847214096,2759809.042404,3472383.967437,208.0,219.66666666666666,25.57994005726623,202,249,388.0,457.6666666666667,182.74663699596044,320,665,11.0,10.0,3.605551275463989,6,13,4e-06,1.0666666666666666e-05,1.4224392195567912e-05,1e-06,2.7e-05,6604.641001,8427.455615,5151.204522547021,4435.505073,14242.220771,20815.0,26714.666666666668,19007.080426339373,11357,47972,0.0,0.0,0.0,0,0,32.0,32.0,0.0,32,32,0.0,0.0,0.0,0,0
chaselev_resize,chaselev,13,8,7,4096,3,0,0.154818,0.15611366666666668,0.002362918604889592,0.154682,0.158841,0.236658528,0.23472991966666668,0.0035221835918481555,0.230664627,0.236866604,3173946.181969,3148080.6462556664,47237.77027295762,3093558.967773,3176736.789025,193.0,214.0,38.118237105091836,191,258,278.0,397.3333333333333,258.5523802507595,220,694,5.0,7.0,4.358898943540674,4,12,4e-06,3.333333333333333e-06,3.0550504633038936e-06,0.0,6e-06,8472.963,8547.935059,1557.993970281651,7028.780602,10142.061575,26302.0,25331.0,2550.1347023245653,22438,27253,0.0,0.0,0.0,0,0,24.0,24.0,0.0,24,24,0.0,0.0,0.0,0,0
chaselev_resize,chaselev,13,8,7,4096,4,0,0.159138,0.15031866666666668,0.015937365664793327,0.131921,0.159897,0.230234136,0.245703266,0.027745159029562535,0.22914126,0.277734402,3087785.44408,3295249.696182333,372104.2363347488,3073128.32636,3724835.318107,204.0,202.66666666666666,4.163331998932267,198,206,330.0,268.0,108.25433016743487,143,331,13.0,12.666666666666666,1.5275252316519468,11,14,2e-06,2.3333333333333336e-06,2.5166114784235835e-06,0.0,5e-06,11502.579156,10568.827805666666,6267.065439313398,3887.276714,16316.627547,30304.0,28410.333333333332,14484.638495086212,13072,41855,0.0,0.0,0.0,0,0,16.0,16.0,0.0,16,16,0.0,0.0,0.0,0,0
chaselev_resize,chaselev,13,8,7,4096,5,0,0.15317,0.15812933333333332,0.019068966446384387,0.14203,0.179188,0.239204805,0.23388127666666667,0.027141538267256748,0.204472398,0.257966627,3208095.580074,3136699.0689390004,364008.7795448359,2742281.849231,3459719.777512,197.0,218.66666666666666,39.272551907577046,195,264,136.0,170.0,99.45853407325085,92,282,6.0,7.333333333333333,4.163331998932265,4,12,0.0,6.666666666666666e-07,1.1547005383792516e-06,0.0,2e-06,6585.650879,9283.568399,7187.944049951746,3834.919458,17430.13486,20882.0,26432.0,20321.58704432309,9462,48952,0.0,0.0,0.0,0,0,7.0,7.333333333333333,0.5773502691896257,7,8,0.0,0.0,0.0,0,0
chaselev_resize,chaselev,13,8,7,4096,6,0,0.155417,0.158938,0.013413686555157017,0.147636,0.173761,0.235746411,0.23159206066666668,0.01900003210167303,0.210858593,0.248171178,3161713.326084,3105997.2478483333,254818.95532029352,2827930.318081,3328348.09938,174.0,203.66666666666666,65.72924260428789,158,279,182.0,151.0,59.85816569190874,82,189,11.0,9.0,3.4641016151377544,5,11,1e-06,6.666666666666666e-07,5.773502691896258e-07,0.0,1e-06,12490.635923,14291.134264333334,5365.944235551173,10056.988453,20325.778417,32646.0,38668.666666666664,13497.4807402468,29231,54129,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chaselev_resize,chaselev,13,8,7,4096,7,0,0.155156,0.15740666666666667,0.005715614956707047,0.153159,0.163905,0.236142979,0.23296766300000002,0.008310151869568445,0.223538025,0.239221985,3167031.890484,3124446.1386720003,111451.61206398226,2997980.537506,3208325.988026,211.0,207.66666666666666,51.081634011974735,155,257,321.0,354.3333333333333,141.96595836091598,232,510,8.0,8.0,1.0,7,9,2e-06,2.333333333333333e-06,5.773502691896259e-07,2e-06,3e-06,9215.08733,8794.375350666667,3740.256280312759,4861.551347,12306.487375,25536.0,24482.333333333332,11210.698565804601,12782,35129,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
granularity,abp,13,8,2,4096,4,0,0.013119,0.013364666666666669,0.0004403116320668042,0.013102,0.013873,2.792819575,2.743430734666667,0.08870071791634603,2.641029338,2.796443291,11128.89702,10932.091138666665,353.4568315216737,10524.039501,11143.336895,53.0,59.0,11.269427669584644,52,72,28124.0,28826.666666666668,8006.159774407037,21195,37161,0.0,0.3333333333333333,0.5773502691896258,0,1,0.000443,0.00041433333333333334,0.00010206533855003534,0.000301,0.000499,2.58602,2.601398,0.0730875957943617,2.537223,2.680951,8.0,8.333333333333334,0.5773502691896258,8,9,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
granularity,abp,13,8,3,4096,4,0,0.012623,0.012891333333333333,0.0008672152750807226,0.01219,0.013861,2.902558821,2.8505116586666666,0.18669515911327755,2.643315778,3.005660377,93163.27339,91492.718438,5992.3444218623235,84842.363466,96472.518458,91.0,97.33333333333333,20.256686138984666,81,120,3801.0,3666.0,438.37769103821876,3176,4021,0.0,0.0,0.0,0,0,4.6e-05,4.766666666666667e-05,3.78593889720018e-06,4.5e-05,5.2e-05,23.205603,26.013733666666667,5.177208302860271,22.847319,31.988279,77.0,80.66666666666667,11.930353445448855,71,94,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
granularity,abp,13,8,4,4096,4,0,0.014317,0.014201666666666668,0.0005334344695774104,0.01362,0.014668,2.559125515,2.5823667256666667,0.09818591732290288,2.497886556,2.690088106,529440.52525,534248.7453146667,20313.03400231614,516771.202618,556534.508076,119.0,135.66666666666666,30.615900008546763,117,171,822.0,810.0,140.38518440348327,664,944,1.0,0.6666666666666666,0.5773502691896258,0,1,1.2e-05,1.2666666666666667e-05,4.04145188432738e-06,9e-06,1.7e-05,125.692084,127.92333233333333,21.1643947886008,107.962957,150.114956,423.0,418.3333333333333,55.14828495368948,361,471,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
granularity,abp,13,8,5,4096,4,0,0.008885,0.009047333333333333,0.0003832183885636673,0.008772,0.009485,4.123691615,4.054446752333334,0.1680519362816982,3.862836057,4.176812585,4353404.614519,4280302.420559,177413.38203999863,4078017.923036,4409484.724122,144.0,167.66666666666666,56.35896852616568,127,232,147.0,185.66666666666666,78.50053078376817,134,276,2.0,4.0,4.358898943540674,1,9,0.0,0.0,0.0,0.0,0.0,854.579282,882.2035073333333,186.05498435872582,711.505095,1080.526145,2780.0,2819.6666666666665,349.1938334697984,2492,3187,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
granularity,abp,13,8,6,4096,4,0,0.02528,0.02528,0.0008139999999999988,0.024466,0.026094,1.449327532,1.450330346,0.04672393579532264,1.404115889,1.497547617,6185680.379747,6189960.356371666,199416.16220638246,5992718.632636,6391482.056732,186.0,193.0,20.42057785666214,177,216,187.0,186.33333333333334,27.006172134038795,159,213,10.0,8.333333333333334,3.785938897200183,4,11,1e-06,1e-06,1e-06,0.0,2e-06,1721.304937,1900.1534760000002,539.7094657984179,1472.570775,2506.584716,5933.0,6462.333333333333,2261.9395070013106,4512,8942,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
granularity,abp,13,8,7,4096,4,0,0.079074,0.08396100000000001,0.008661863714005201,0.078847,0.093962,0.463350785,0.439323261,0.04277735662416312,0.389934229,0.464684769,6214229.70888,5891984.533792667,573708.5827998407,5229603.456717,6232120.435781,212.0,212.33333333333334,52.50079364479487,160,265,153.0,476.0,609.4825674291267,96,1179,6.0,7.666666666666667,2.8867513459481287,6,11,0.0,2e-06,3.4641016151377547e-06,0.0,6e-06,3123.644586,3827.845793666667,1278.7768055849765,3055.959915,5303.93288,9892.0,11063.333333333334,3142.243200857205,8675,14623,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
granularity,abp,13,8,8,4096,4,0,0.344977,0.361208,0.06311858397492769,0.30779,0.430857,0.10620708,0.10342784333333332,0.01717026318580785,0.085037495,0.119038955,3475831.722115,3384875.8289449997,561930.0093881012,2783016.17474,3895779.58998,231.0,229.66666666666666,5.1316014394468805,224,234,1512.0,1151.0,801.0287135927151,233,1708,13.0,13.666666666666666,2.0816659994661326,12,16,1e-05,8e-06,5.2915026221291815e-06,2e-06,1.2e-05,6795.707869,6106.284979,1818.1265538289779,4044.277338,7478.86973,19060.0,17677.0,5432.18363091676,11687,22284,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
granularity,chaselev,13,8,2,4096,4,0,0.013167,0.013606,0.0007768828740550284,0.013148,0.014503,2.782638414,2.6985342946666666,0.14916857978012496,2.526304902,2.786659568,11088.326878,10753.186688,594.4106723783774,10066.882714,11104.350472,56.0,56.666666666666664,8.020806277010644,49,65,3598.0,3870.0,602.0,3452,4560,0.0,0.0,0.0,0,0,5.9e-05,5.266666666666666e-05,1.0969655114602886e-05,4e-05,5.9e-05,2.727178,2.7572376666666667,0.0520648699252512,2.727178,2.817357,9.0,9.333333333333334,0.5773502691896255,9,10,0.0,0.0,0.0,0,0,1.0,1.0,0.0,1,1,0.0,0.0,0.0,0,0
